24.3663,50.6953,-0
24.4249,50.8083,-0
24.4593,50.8723,-0
24.5179,50.9852,-0
24.5565,51.0575,-0
24.5941,51.1292,-0
24.6485,51.2355,-0
24.6985,51.331,-0
24.7415,51.4125,-0
24.7915,51.508,-0
24.8345,51.5895,-0
24.8845,51.685,-0
24.9275,51.7665,-0
24.9775,51.862,-0
25.0163,51.9353,-0
25.0704,52.0399,-0
25.1135,52.1215,-0
25.1679,52.2253,-0
25.2023,52.2893,-0
25.2525,52.3865,-0
25.3069,52.4902,-0
25.3495,52.57,-0
25.3925,52.6515,-0
25.4382,52.7388,-0
25.4856,52.8295,-0
25.5399,52.9332,-0
25.5952,53.0367,-0
25.6223,53.0853,-0
25.6683,53.1743,-0
25.7186,53.2716,-0
25.7603,53.3513,-0
25.8063,53.4403,-0
25.8483,53.5216,-0
25.8931,53.6092,-0
25.9433,53.7074,-0
25.9893,53.7963,-0
26.0395,53.8935,-0
26.0813,53.9733,-0
26.1273,54.0623,-0
26.1859,54.1752,-0
26.2203,54.2393,-0
26.2706,54.3365,-0
26.3162,54.4238,-0
26.3636,54.5145,-0
26.4179,54.6182,-0
26.4442,54.6664,-0
26.5098,54.7952,-0
26.5443,54.8594,-0
26.6028,54.9722,-0
26.6373,55.0363,-0
26.6959,55.1493,-0
26.7303,55.2133,-0
26.7845,55.318,-0
26.8358,55.4152,-0
26.8829,55.5033,-0
26.9382,55.6067,-0
26.9778,55.6792,-0
27.0249,55.7673,-0
27.0802,55.8707,-0
27.0992,55.9034,-0
27.1322,55.9684,-0
27.1762,56.0584,-0
27.2281,56.1644,-0
27.2691,56.2464,-0
27.3212,56.3514,-0
27.3825,56.472,-0
27.4255,56.5535,-0
27.4673,56.6333,-0
27.5259,56.7462,-0
27.5603,56.8103,-0
27.6106,56.9075,-0
27.6481,56.9792,-0
27.7108,57.1012,-0
27.7453,57.1654,-0
27.8038,57.2782,-0
27.8383,57.3423,-0
27.8969,57.4552,-0
27.9313,57.5193,-0
27.9899,57.6322,-0
28.0285,57.7045,-0
28.0867,57.8154,-0
28.1392,57.9127,-0
28.1872,58.0007,-0
28.2314,58.0816,-0
28.2822,58.1757,-0
28.3218,58.2482,-0
28.3689,58.3363,-0
28.4114,58.4159,-0
28.4629,58.5132,-0
28.5182,58.6167,-0
28.5579,58.6892,-0
28.6049,58.7772,-0
28.6518,58.8652,-0
28.6863,58.9294,-0
28.7448,59.0422,-0
28.7793,59.1063,-0
28.8335,59.211,-0
28.8723,59.2843,-0
28.9309,59.3973,-0
28.9572,59.4454,-0
29.0228,59.5742,-0
29.0573,59.6383,-0
29.1159,59.7512,-0
29.1503,59.8153,-0
29.2089,59.9282,-0
29.2391,59.9842,-0
29.3019,60.1063,-0
29.3162,60.1304,-0
29.3641,60.2284,-0
29.4042,60.3094,-0
29.4482,60.3994,-0
29.4961,60.4974,-0
29.5563,60.6183,-0
29.6149,60.7313,-0
29.6702,60.8347,-0
29.7228,60.9311,-0
29.7535,60.986,-0
29.8132,61.0987,-0
29.8612,61.1867,-0
29.9138,61.2831,-0
29.9489,61.3462,-0
30.0042,61.4497,-0
30.0522,61.5377,-0
30.0793,61.5863,-0
30.1334,61.6909,-0
30.1766,61.7726,-0
30.2183,61.8523,-0
30.2686,61.9495,-0
30.3184,62.0449,-0
30.3616,62.1266,-0
30.4033,62.2063,-0
30.4618,62.3192,-0
30.4963,62.3833,-0
30.5505,62.488,-0
30.5935,62.5695,-0
30.6435,62.665,-0
30.6866,62.7465,-0
30.7364,62.8419,-0
30.7672,62.8995,-0
30.8122,62.9884,-0
30.8572,63.0775,-0
30.9022,63.1664,-0
30.9553,63.2713,-0
30.9892,63.3365,-0
31.0463,63.4503,-0
31.0842,63.5235,-0
31.1373,63.6283,-0
31.1833,63.7173,-0
31.2419,63.8302,-0
31.2888,63.9182,-0
31.3276,63.9905,-0
31.3693,64.0703,-0
31.4234,64.1749,-0
31.4749,64.2723,-0
31.5093,64.3363,-0
31.5679,64.4492,-0
31.6023,64.5133,-0
31.6526,64.6105,-0
31.7025,64.706,-0
31.7455,64.7875,-0
31.7955,64.883,-0
31.8343,64.9564,-0
31.8884,65.0609,-0
31.9316,65.1426,-0
31.9815,65.238,-0
32.0163,65.3035,-0
32.0735,65.415,-0
32.1166,65.4966,-0
32.1582,65.5762,-0
32.2086,65.6736,-0
32.2503,65.7533,-0
32.2921,65.8342,-0
32.3549,65.9563,-0
32.4018,66.0442,-0
32.4488,66.1322,-0
32.4959,66.2203,-0
32.5467,66.3153,-0
32.5909,66.3973,-0
32.6296,66.4696,-0
32.6794,66.5649,-0
32.7309,66.6623,-0
32.7778,66.7502,-0
32.8205,66.83,-0
32.8635,66.9115,-0
32.9178,67.0152,-0
32.9523,67.0794,-0
33.0108,67.1922,-0
33.0453,67.2563,-0
33.0913,67.3454,-0
33.1454,67.4499,-0
33.1886,67.5316,-0
33.2385,67.627,-0
33.2733,67.6925,-0
33.3305,67.804,-0
33.3736,67.8856,-0
33.4234,67.9809,-0
33.4666,68.0626,-0
33.5041,68.1342,-0
33.5585,68.2405,-0
33.6003,68.3204,-0
33.6463,68.4093,-0
33.6923,68.4983,-0
33.7425,68.5955,-0
33.7843,68.6753,-0
33.8303,68.7644,-0
33.8723,68.8456,-0
33.9213,68.9413,-0
33.9673,69.0303,-0
34.0011,69.0954,-0
34.0462,69.1855,-0
34.1032,69.2992,-0
34.1412,69.3725,-0
34.1861,69.4614,-0
34.2519,69.5903,-0
34.2863,69.6544,-0
34.3448,69.7671,-0
34.3793,69.8314,-0
34.4296,69.9286,-0
34.4671,70.0002,-0
34.5299,70.1223,-0
34.5643,70.1863,-0
34.6228,70.2992,-0
34.6573,70.3633,-0
34.7075,70.4605,-0
34.7619,70.5643,-0
34.7962,70.6282,-0
34.8549,70.7413,-0
34.8852,70.7973,-0
34.9562,70.9346,-0
35.0089,71.0312,-0
35.0439,71.0943,-0
35.0908,71.1822,-0
35.1462,71.2857,-0
35.1989,71.3822,-0
35.2338,71.4451,-0
35.2847,71.5404,-0
35.3372,71.6377,-0.001
35.3643,71.6863,-0.001
35.3941,71.7434,-0.001
35.4421,71.8404,-0.001
35.4831,71.9224,-0.001
35.5642,72.0827,-0.001
35.6038,72.1552,-0.001
35.6509,72.2433,-0.001
35.6935,72.3229,-0.001
35.7323,72.3963,-0.001
35.7826,72.4936,-0.001
35.8242,72.5732,-0.001
35.8829,72.6863,-0.001
35.9173,72.7504,-0.001
35.9758,72.8631,-0.001
36.0103,72.9274,-0.001
36.0606,73.0246,-0.001
36.1061,73.1117,-0.001
36.1536,73.2026,-0.001
36.2034,73.2979,-0.001
36.2465,73.3795,-0.001
36.2965,73.475,-0.001
36.3313,73.5406,-0.001
36.3885,73.6519,-0.001
36.4316,73.7336,-0.001
36.4858,73.8372,-0.001
36.5161,73.8932,-0.001
36.5788,74.0152,-0.001
36.6259,74.1033,-0.001
36.6603,74.1674,-0.001
36.7188,74.2801,-0.001
36.7533,74.3444,-0.001
36.8119,74.4573,-0.001
36.8544,74.5369,-0.001
36.8976,74.6186,-0.001
36.9474,74.7139,-0.001
36.9782,74.7714,-0.001
37.0439,74.9003,-0.001
37.0783,74.9643,-0.001
37.1369,75.0773,-0.001
37.1713,75.1413,-0.001
37.2298,75.2542,-0.001
37.2643,75.3184,-0.001
37.3228,75.4311,-0.001
37.3532,75.4873,-0.001
37.4159,75.6093,-0.001
37.4545,75.6814,-0.001
37.5045,75.777,-0.001
37.5476,75.8586,-0.001
37.5811,75.9224,-0.001
37.6469,76.0513,-0.001
37.6813,76.1153,-0.001
37.7398,76.2282,-0.001
37.7907,76.3234,-0.001
37.8478,76.4291,-0.001
37.8912,76.5077,-0.001
37.9183,76.5564,-0.001
37.9561,76.6294,-0.001
38.0093,76.7344,-0.001
38.0471,76.8074,-0.001
38.1003,76.9124,-0.001
38.1382,76.9854,-0.001
38.1751,77.0584,-0.001
38.2311,77.1712,-0.001
38.2732,77.2534,-0.001
38.3345,77.374,-0.001
38.3775,77.4555,-0.001
38.4274,77.5509,-0.001
38.4706,77.6326,-0.001
38.5204,77.7279,-0.001
38.5636,77.8096,-0.001
38.6053,77.8894,-0.001
38.6638,78.0021,-0.001
38.6942,78.0583,-0.001
38.7569,78.1803,-0.001
38.7831,78.2284,-0.001
38.8406,78.3416,-0.001
38.8904,78.4369,-0.001
38.9335,78.5185,-0.001
38.9962,78.6377,-0.001
39.0488,78.7341,-0.001
39.0877,78.8044,-0.001
39.1449,78.9102,-0.001
39.1882,78.9887,-0.001
39.2362,79.0767,-0.001
39.2759,79.1493,-0.001
39.3228,79.2371,-0.001
39.3699,79.3253,-0.001
39.4043,79.3894,-0.001
39.4461,79.4702,-0.001
39.4802,79.5364,-0.001
39.5402,79.6572,-0.001
39.5863,79.7464,-0.001
39.6242,79.8194,-0.001
39.6815,79.9325,-0.001
39.7233,80.0124,-0.001
39.7692,80.1012,-0.001
39.8153,80.1904,-0.001
39.8655,80.2875,-0.001
39.9073,80.3673,-0.001
39.9492,80.4483,-0.001
39.9992,80.5462,-0.001
40.0413,80.6276,-0.001
40.0903,80.7233,-0.001
40.1363,80.8123,-0.001
40.1823,80.9014,-0.001
40.2408,81.0141,-0.001
40.2879,81.1023,-0.001
40.3349,81.1903,-0.001
40.3693,81.2543,-0.001
40.4235,81.3589,-0.001
40.4749,81.4563,-0.001
40.5093,81.5203,-0.001
