20.2241,1096.34
20.0158,1096.06
19.4525,1095.3
20.3034,1096.65
19.9064,1096.03
20.4007,1096.98
19.7006,1095.91
20.0188,1096.48
20.0948,1096.72
19.9435,1096.59
19.9581,1096.76
19.6158,1096.49
19.4892,1096.55
19.6063,1096.85
19.7581,1097.28
19.7366,1097.43
19.357,1097.03
19.2873,1097.08
19.3505,1097.44
19.1703,1097.38
19.1871,1097.76
18.9617,1097.8
18.8694,1097.89
18.7537,1098.24
18.1671,1097.56
18.4817,1098.57
18.3366,1098.54
18.2064,1098.58
18.2568,1099.01
17.9243,1098.92
17.7427,1099.31
17.5253,1099.5
17.4862,1099.73
17.3647,1099.87
17.0112,1100.34
16.5511,1100.37
16.2152,1100.8
15.9915,1101.01
15.8277,1101.33
15.6862,1101.48
15.5486,1101.67
15.2614,1101.96
15.0574,1102.1
14.952,1102.37
14.8219,1102.49
14.6309,1102.65
14.3086,1102.97
14.1758,1103.16
14.039,1103.45
13.6058,1103.8
13.1279,1104.29
12.6449,1104.41
12.6156,1104.81
12.3646,1104.69
12.1112,1105.32
11.8022,1105.26
11.7067,1105.74
11.4624,1105.96
11.0652,1106.5
10.6029,1106.84
10.2874,1106.92
10.2522,1107.35
10.0211,1107.5
9.4393,1107.82
9.35639,1108.26
9.10917,1108.36
8.9401,1108.71
9.83594,1110.65
7.86004,1109.23
7.64127,1109.84
7.51823,1110.28
6.97819,1110.1
7.06968,1110.68
6.44874,1110.83
6.16889,1111.3
5.90456,1111.54
5.92181,1112.19
5.4417,1112.31
5.02258,1112.91
4.45767,1113.16
4.06554,1113.68
3.78368,1113.95
3.67116,1114.32
3.49435,1115.28
2.60548,1114.74
2.59273,1115.34
2.28743,1115.67
2.10727,1116.29
1.29421,1116.85
0.994404,1117.37
0.717406,1117.8
0.379698,1117.95
-0.00475615,1117.78
-0.140279,1119.06
-0.477807,1119.16
-1.21089,1118.72
-1.0812,1120.04
-1.69291,1120.32
-2.44599,1120.7
-2.4722,1121.49
-2.71974,1121.84
-2.97133,1121.97
-3.85055,1122.26
-3.89978,1123.11
-4.1275,1123.51
-4.37104,1123.95
-5.06005,1124.79
-6.47038,1123.88
-6.08958,1125.34
-6.31726,1125.54
-6.28392,1126.26
-7.13878,1126.47
-7.14584,1127.46
-7.96047,1126.88
-7.83554,1128
-8.4708,1127.92
-8.08409,1130.23
-9.55127,1128.94
-9.69608,1129.34
-10.0425,1129.49
-10.2901,1130.72
-10.6872,1131.1
-11.4078,1131
-11.7549,1131.41
-11.7491,1132.4
-12.7748,1132.09
-13.1978,1132.86
-13.364,1133.35
-13.472,1133.92
-13.4509,1134.48
-14.2857,1134.49
-14.5811,1135.2
-14.4867,1136.33
-15.5057,1135.38
-15.21,1136.89
-16.5271,1136.08
-16.5287,1137.71
-17.3297,1137.11
-16.9757,1138.4
-17.2471,1138.5
-18.1587,1138.59
-17.9009,1140.21
-18.9145,1139.39
-18.5748,1140.72
-19.0613,1141.13
-19.9549,1140.93
-20.8302,1140.81
-20.1229,1143.19
-21.1916,1142.09
-21.0065,1142.96
-21.7339,1142.95
-21.5636,1144.63
-22.8016,1143.44
-22.6667,1144.56
-22.7311,1145.56
-23.3992,1146.2
-24.0087,1146.46
-24.3675,1146.39
-25.1004,1145.95
-24.605,1147.25
-25.3463,1147.84
-25.5088,1148.84
-26.2782,1149.06
-26.3535,1149.33
-26.6676,1149.78
-27.2338,1150.11
-28.0735,1149.55
-27.594,1151.45
-28.4262,1151.32
-29.0865,1151.91
-29.7223,1151.39
-28.1787,1154.7
-29.7184,1152.78
-30.2372,1153.2
-30.4295,1153.54
-30.1203,1155.27
-31.1199,1154.33
-31.8627,1153.86
-31.8043,1155.34
-32.8346,1154.88
-33.7513,1154.42
-33.2998,1156.16
-34.2829,1155.02
-35.1024,1154.63
-34.6592,1156.76
-35.9875,1154.9
-35.6352,1156.46
-36.2278,1156.23
-36.4298,1157.29
-37.6104,1156.4
-37.7605,1157.47
-37.6504,1158.44
-37.6407,1158.99
-38.3972,1159.33
-38.8255,1159.19
-39.1977,1159.18
-39.674,1159.17
